VariantLabel,FWPattern,HWPattern,Realization,SegmentIndex,SandFrac2D,UpperHalfSandFrac,LowerHalfSandFrac,AcrossFaultSandConnected2D,VerticalSandConnected2D,MaxSandObjectX2D,MaxSandObjectZ2D,NumMaterialDomains,NumClayDomains,MeanPsmear,MinPsmear,MaxPsmear,NumContinuousSmearDomains,TopClayDomainCount,MiddleClayDomainCount,MiddleClayOwnsAnyDomain,TopClayPsmear,MiddleClayPsmear
uniform_SCSC,SCSC,S,71,3,0.2694,0.509,0.0298,0,0,0.75,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,71,4,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,71,5,0.597,0.753,0.441,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,71,6,0.208,0.395,0.021,0,0,0.64,0.64,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,71,7,0.2877,0.534,0.0414,0,0,0.66,0.66,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,71,8,0.2806,0.5206,0.0406,0,0,0.66,0.66,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,71,9,0.6192,0.7812,0.4572,0,0,0.98,0.98,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,71,10,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,72,1,0.0153,0.0306,0,0,0,0.17,0.17,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,72,2,0.315,0.5556,0.0744,0,0,0.75,0.75,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,72,3,0.337,0.6306,0.0434,0,0,0.65,0.65,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,72,4,0.3514,0.5956,0.1072,0,0,0.81,0.81,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,72,5,0.3027,0.5322,0.0732,0,0,0.75,0.75,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,72,6,0.372,0.713,0.031,0,0,0.78,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,72,7,0.4163,0.8,0.0326,0,0,0.82,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,72,8,0.5175,0.7122,0.3228,0,0,0.93,0.93,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,72,9,0.2932,0.515,0.0714,0,0,0.76,0.76,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,72,10,0.6617,0.8002,0.5232,0,0,0.99,0.99,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,73,1,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,73,2,0.0406,0.0812,0,0,0,0.28,0.28,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,73,3,0.5589,0.753,0.3648,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,73,4,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,73,5,0.3435,0.576,0.111,0,0,0.81,0.81,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,73,6,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,74,1,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,74,2,0.0253,0.0506,0,0,0,0.22,0.22,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,74,3,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,74,4,0.2334,0.449,0.0178,0,0,0.53,0.53,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,74,5,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,74,6,0.2749,0.5256,0.0242,0,0,0.61,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,74,7,0.082,0.164,0,0,0,0.4,0.4,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,74,8,0.3886,0.643,0.1342,0,0,0.85,0.85,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,74,9,0.0091,0.0182,0,0,0,0.13,0.13,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,74,10,0.5712,0.753,0.3894,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,74,11,0.5434,0.7156,0.3712,0,0,0.93,0.93,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,75,1,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,75,2,0.3022,0.5802,0.0242,0,0,0.61,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,75,3,0.3117,0.5642,0.0592,0,0,0.71,0.71,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,75,4,0.2346,0.435,0.0342,0,0,0.68,0.68,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,75,5,0.2775,0.495,0.06,0,0,0.74,0.74,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,75,6,0.4614,0.6632,0.2596,0,0,0.89,0.89,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,75,7,0.5602,0.753,0.3674,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,75,8,0.1711,0.335,0.0072,0,0,0.58,0.58,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,75,9,0.1431,0.285,0.0012,0,0,0.53,0.53,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,75,10,0.2821,0.5282,0.036,0,0,0.64,0.64,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,1,0.4693,0.676,0.2626,0,0,0.9,0.9,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,2,0.6569,0.8002,0.5136,0,0,0.99,0.99,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,3,0.6429,0.7956,0.4902,0,0,0.99,0.99,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,4,0.4129,0.6382,0.1876,0,0,0.87,0.87,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,5,0.2706,0.5042,0.037,0,0,0.65,0.65,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,6,0.6569,0.8002,0.5136,0,0,0.99,0.99,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,7,0.3406,0.5902,0.091,0,0,0.78,0.78,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,8,0.0406,0.0812,0,0,0,0.28,0.28,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,9,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,76,10,0.177,0.345,0.009,0,0,0.59,0.59,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,11,0.597,0.753,0.441,0,0,0.96,0.96,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,12,0.1378,0.275,0.0006,0,0,0.52,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,76,13,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,77,1,0.0703,0.1406,0,0,0,0.37,0.37,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,77,2,0.1378,0.275,0.0006,0,0,0.52,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,77,3,0.2848,0.531,0.0386,0,0,0.65,0.65,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,77,4,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,77,5,0.2421,0.4656,0.0186,0,0,0.53,0.53,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,77,6,0.3691,0.604,0.1342,0,0,0.84,0.84,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,77,7,0.3228,0.57,0.0756,0,0,0.75,0.75,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,78,1,0.5079,0.699,0.3168,0,0,0.92,0.92,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,78,2,0.2694,0.5082,0.0306,0,0,0.62,0.62,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,78,3,0.0153,0.0306,0,0,0,0.17,0.17,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,78,4,0.2198,0.419,0.0206,0,0,0.52,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,78,5,0.2991,0.566,0.0322,0,0,0.81,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,78,6,0.0666,0.1332,0,0,0,0.36,0.36,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,78,7,0.3206,0.5456,0.0956,0,0,0.79,0.79,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,78,8,0.2962,0.5352,0.0572,0,0,0.71,0.71,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,78,9,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,78,10,0.1275,0.255,0,0,0,0.5,0.5,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,79,1,0.5048,0.7156,0.294,0,0,0.93,0.93,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,79,2,0.3381,0.6456,0.0306,0,0,0.77,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,79,3,0.3261,0.557,0.0952,0,0,0.8,0.8,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,80,1,0.082,0.164,0,0,0,0.4,0.4,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,80,2,0.177,0.345,0.009,0,0,0.59,0.59,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,80,3,0.3822,0.624,0.1404,0,0,0.86,0.86,4,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,80,4,0.4539,0.6632,0.2446,0,0,0.89,0.89,5,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,80,5,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,1
uniform_SCSC,SCSC,S,80,6,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,80,7,0.3199,0.606,0.0338,0,0,0.85,0.52,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,80,8,0.3261,0.557,0.0952,0,0,0.8,0.8,3,2,1,1,1,2,1,1,1,1,1
uniform_SCSC,SCSC,S,80,9,0.2459,0.473,0.0188,0,0,0.52,0.52,3,2,1,1,1,2,1,1,1,1,1
nonuniform_SSSC,SSSC,S,1,1,0.1143,0.198,0.0306,0,0,0.44,0.44,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,1,2,0.7479,0.7856,0.7102,0,0,0.98,0.98,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,1,3,0.3249,0.435,0.2148,0,0,0.68,0.68,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,1,4,0.3361,0.445,0.2272,0,0,0.69,0.69,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,1,5,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,1,6,0.0441,0.087,0.0012,0,0,0.29,0.29,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,1,7,0.0549,0.1056,0.0042,0,0,0.32,0.32,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,1,8,0.6331,0.689,0.5772,0,0,0.91,0.91,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,1,9,0.03,0.06,0,0,0,0.24,0.24,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,1,10,0.3361,0.445,0.2272,0,0,0.69,0.69,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,1,11,0.3207,0.435,0.2064,0,0,0.68,0.68,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,1,12,0.3431,0.455,0.2312,0,0,0.7,0.7,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,2,1,0.0441,0.087,0.0012,0,0,0.29,0.29,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,2,2,0.5658,0.636,0.4956,0,0,0.87,0.87,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,2,3,0.6649,0.7156,0.6142,0,0,0.93,0.93,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,2,4,0.4538,0.5456,0.362,0,0,0.79,0.79,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,2,5,0.6582,0.7122,0.6042,0,0,0.93,0.93,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,2,6,0.5958,0.6606,0.531,0,0,0.89,0.89,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,2,7,0.3951,0.495,0.2952,0,0,0.74,0.74,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,2,8,0.2521,0.365,0.1392,0,0,0.61,0.61,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,2,9,0.1143,0.198,0.0306,0,0,0.44,0.44,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,2,10,0.0105,0.021,0,0,0,0.14,0.14,2,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,3,1,0.4591,0.5462,0.372,0,0,0.79,0.79,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,3,2,0.5425,0.614,0.471,0,0,0.85,0.85,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,3,3,0.4075,0.505,0.31,0,0,0.75,0.75,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,3,4,0.4407,0.5352,0.3462,0,0,0.78,0.78,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,3,5,0.7141,0.757,0.6712,0,0,0.96,0.96,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,3,6,0.2298,0.345,0.1146,0,0,0.59,0.59,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,3,7,0.4459,0.5356,0.3562,0,0,0.78,0.78,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,3,8,0.1703,0.275,0.0656,0,0,0.52,0.52,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,4,1,0.0721,0.1332,0.011,0,0,0.36,0.36,3,1,1,1,1,1,1,0,0,1,NaN
nonuniform_SSSC,SSSC,S,4,2,0.4278,0.525,0.3306,0,0,0.77,0.77,3,1,1,1,1,1,1,0,0,1,NaN
